id,entry_date,exit_date,entry_price,call_strike,put_strike,zone_width_pct,premium,exit_price,max_price,min_price,max_breach_pct,gross_pnl,net_pnl,pnl_rs,outcome,zone_held,signals,iv,atr,dte,expiry,config,leg
15,2025-01-17 00:00:00,2025-01-24 00:00:00,23203.2,23600,22800,3.45,313.03,23092.19921875,23426.3,22976.85,0.0,154.93,150.93,7226.5,max_profit,True,"BB_SQ,ATR_C",0.1811,264.69,13,2025-01-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
16,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,23750,23000,3.21,248.96,22959.5,23390.05,22725.45,1.17,62.81,58.81,2620.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,10,2025-02-20,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
17,2025-03-07 00:00:00,2025-03-17 00:00:00,22552.5,22900,22200,3.1,260.12,22508.75,22676.75,22314.7,0.0,132.5,128.5,6105.0,max_profit,True,"BB_SQ,ATR_C",0.1583,224.83,13,2025-03-20,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
18,2025-05-08 00:00:00,2025-05-15 00:00:00,24273.8,24700,23850,3.5,346.81,25062.099609375,25116.25,23935.75,1.71,-162.66,-166.66,-8653.0,loss,False,"BB_SQ,ATR_C",0.1815,277.56,14,2025-05-22,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
19,2025-05-23 00:00:00,2025-05-30 00:00:00,24853.15,25350,24350,4.02,412.41,24750.69921875,25079.2,24677.3,0.0,203.19,199.19,9639.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2179,341.15,13,2025-06-05,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
20,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25200,24500,2.82,206.86,25044.349609375,25317.7,24733.4,0.47,112.26,108.26,5093.0,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,9,2025-06-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
21,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,25800,25150,2.55,254.76,25149.849609375,25548.7,25129.0,0.08,74.04,70.04,3182.0,partial,False,"BB_SQ,ATR_C",0.1342,215.25,13,2025-07-17,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
22,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25450,25000,1.78,127.83,24855.05078125,25246.25,24598.6,1.59,-36.05,-40.05,-2322.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,8,2025-07-31,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
23,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25050,24450,2.43,260.44,25005.5,25037.3,24621.6,0.0,58.71,54.71,2415.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,14,2025-09-18,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
24,2025-09-22 00:00:00,2025-09-29 00:00:00,25202.35,25450,24950,1.98,137.5,24634.900390625,25261.9,24606.2,1.36,-171.58,-175.58,-9099.0,loss,False,"BB_SQ,ATR_C",0.0981,155.72,10,2025-10-02,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
25,2025-11-21 00:00:00,2025-11-28 00:00:00,26068.15,26350,25800,2.11,236.15,26202.94921875,26310.45,25842.95,0.0,94.05,90.05,4182.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1166,191.4,13,2025-12-04,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
26,2025-12-16 00:00:00,2025-12-23 00:00:00,25860.1,26150,25550,2.32,154.65,26177.150390625,26233.55,25726.3,0.32,13.93,9.93,176.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1172,190.87,9,2025-12-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
27,2026-01-01 00:00:00,2026-01-08 00:00:00,26146.55,26400,25900,1.91,193.24,25876.849609375,26373.2,25858.45,0.16,48.75,44.75,1917.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.0956,157.38,14,2026-01-15,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
28,2026-02-23 00:00:00,2026-03-02 00:00:00,25713.0,26050,25350,2.72,231.86,24865.69921875,25652.6,24603.5,2.9,-253.26,-240.0,-12000.0,stopped_out,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1486,240.69,10,2026-03-05,COMBINED_6L_4L_BB+ATR_SD1.5_TF2.0,NIFTY
0,2023-05-25 00:00:00,2023-06-08 00:00:00,43681.4,44400,43000,3.21,1153.79,43995.25,44498.6,43588.8,0.23,345.99,341.99,14909.55,partial,False,"BB_SQ,ATR_C,ADX_L",0.1627,447.65,35,2023-06-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
1,2023-06-26 00:00:00,2023-07-11 00:00:00,43641.05,44200,43100,2.52,922.49,44745.05078125,45655.5,43693.15,3.34,-80.73,-84.73,-4292.85,loss,False,"BB_SQ,ATR_C",0.1373,377.59,31,2023-07-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
2,2023-08-23 00:00:00,2023-09-06 00:00:00,44479.05,45100,43800,2.92,1125.73,44409.1015625,44949.9,43830.75,0.0,382.52,378.52,16553.4,max_profit,True,"BB_SQ,ATR_C,RSI_M",0.1508,422.65,36,2023-09-28,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
3,2023-10-06 00:00:00,2023-10-20 00:00:00,44360.6,45000,43700,2.93,813.76,43723.05078125,44710.55,43558.1,0.32,362.31,358.31,15643.95,partial,False,"BB_SQ,ATR_C",0.1642,458.74,20,2023-10-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
4,2023-11-13 00:00:00,2023-11-29 00:00:00,43891.25,44600,43200,3.19,703.68,44566.44921875,44630.35,43230.95,0.07,292.19,288.19,12488.55,partial,False,"BB_SQ,ATR_C",0.1694,468.29,17,2023-11-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
5,2024-01-12 00:00:00,2024-01-30 00:00:00,47709.8,48500,47000,3.14,1664.41,45367.75,48305.4,44429.0,5.39,-160.74,-164.74,-7893.3,loss,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1683,505.82,48,2024-02-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
6,2024-02-26 00:00:00,2024-03-12 00:00:00,46576.5,47700,45500,4.72,1752.76,47282.3984375,48161.25,45661.75,0.99,537.28,533.28,23517.6,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.25,733.58,31,2024-03-28,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
7,2024-03-28 00:00:00,2024-04-15 00:00:00,47124.6,48000,46300,3.61,1269.15,47773.25,49057.4,47279.8,2.24,392.26,388.26,16991.7,partial,False,"BB_SQ,ATR_C,ADX_L",0.192,569.98,28,2024-04-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
8,2024-05-21 00:00:00,2024-06-04 00:00:00,48048.2,48900,47200,3.54,1632.37,46928.6015625,51133.2,46077.85,4.65,424.81,420.81,18456.45,partial,False,"BB_SQ,ATR_C,ADX_L",0.1947,589.29,37,2024-06-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
9,2024-07-05 00:00:00,2024-07-22 00:00:00,52660.35,53800,51500,4.37,1331.62,52280.3984375,52794.55,51749.45,0.0,733.26,729.26,32336.7,max_profit,True,"BB_SQ,ATR_C",0.2335,774.72,20,2024-07-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
10,2024-08-19 00:00:00,2024-09-02 00:00:00,50368.35,51400,49400,3.97,1876.75,51439.55078125,51579.5,50333.35,0.36,351.1,347.1,15139.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.2124,673.84,38,2024-09-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
11,2024-11-11 00:00:00,2024-11-27 00:00:00,51876.75,53000,50800,4.24,1077.72,52301.80078125,52555.5,49787.1,1.95,660.53,656.53,29063.85,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2221,725.92,17,2024-11-28,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
12,2024-12-17 00:00:00,2025-01-01 00:00:00,52834.8,53800,51900,3.6,2037.86,51060.6015625,52827.6,50485.05,2.68,343.17,339.17,14782.65,partial,False,"BB_SQ,ATR_C,RSI_M",0.1965,654.0,44,2025-01-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
13,2025-01-30 00:00:00,2025-02-13 00:00:00,49311.95,50400,48200,4.46,1675.9,49359.8515625,50641.75,48734.35,0.49,673.88,669.88,29664.6,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.2409,748.24,28,2025-02-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
14,2025-03-06 00:00:00,2025-03-21 00:00:00,48627.7,49500,47700,3.7,1037.29,50593.55078125,50672.15,47702.9,2.41,-347.51,-351.51,-16297.95,loss,False,"BB_SQ,ATR_C",0.1922,588.67,21,2025-03-27,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
15,2025-05-09 00:00:00,2025-05-23 00:00:00,53595.25,54800,52400,4.48,1425.65,55398.25,55695.55,54442.3,1.67,186.48,182.48,7731.6,partial,False,"BB_SQ,ATR_C,RSI_M",0.2434,821.66,20,2025-05-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
16,2025-06-20 00:00:00,2025-07-04 00:00:00,56252.85,57100,55400,3.02,1760.19,57031.8984375,57628.4,55779.25,0.94,344.03,340.03,14821.35,partial,False,"BB_SQ,ATR_C,RSI_M",0.1663,589.41,41,2025-07-31,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
17,2025-08-21 00:00:00,2025-09-05 00:00:00,55755.45,56500,55000,2.69,1240.45,54114.55078125,55745.0,53561.75,2.58,77.98,73.98,2849.1,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1363,478.72,35,2025-09-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
18,2025-09-24 00:00:00,2025-10-09 00:00:00,55121.5,55700,54500,2.18,1082.32,56192.05078125,56502.45,54226.6,1.46,-50.57,-54.57,-2935.65,loss,False,"BB_SQ,ATR_C",0.1148,398.66,36,2025-10-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
19,2025-11-25 00:00:00,2025-12-09 00:00:00,58820.3,59500,58100,2.38,1167.9,59222.3515625,60114.3,58783.05,1.04,361.32,357.32,15599.4,partial,False,"BB_SQ,ATR_C,ADX_L",0.131,485.28,30,2025-12-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
20,2025-12-24 00:00:00,2026-01-08 00:00:00,59183.6,59900,58500,2.37,1213.91,59686.5,60437.35,58737.6,0.91,293.1,289.1,12529.5,partial,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1219,454.54,36,2026-01-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
21,2026-02-23 00:00:00,2026-03-10 00:00:00,61264.25,62200,60400,2.94,1451.25,56950.80078125,61435.65,55270.6,8.37,-1818.89,-400.0,-18000.0,stopped_out,False,"BB_SQ,ATR_C,ADX_L",0.1562,602.9,31,2026-03-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,BNF
0,2023-06-09 00:00:00,2023-06-16 00:00:00,18563.4,18750,18350,2.15,146.0,18826.0,18864.7,18559.75,0.62,-23.94,-27.94,-1717.0,loss,False,"BB_SQ,ATR_C,ADX_L",0.108,126.33,13,2023-06-22,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
1,2023-06-26 00:00:00,2023-07-04 00:00:00,18691.2,18900,18500,2.14,110.59,19389.0,19434.15,18714.25,2.86,-395.9,-240.0,-12000.0,stopped_out,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1065,125.36,10,2023-07-06,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
2,2023-08-17 00:00:00,2023-08-24 00:00:00,19365.25,19600,19100,2.58,205.79,19386.69921875,19584.45,19253.6,0.0,93.87,89.87,4173.5,max_profit,True,"BB_SQ,ATR_C",0.1338,163.18,14,2023-08-31,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
3,2023-09-01 00:00:00,2023-09-08 00:00:00,19435.3,19650,19200,2.32,161.84,19819.94921875,19867.15,19432.85,1.12,-84.63,-88.63,-4751.5,loss,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1154,141.32,13,2023-09-14,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
4,2023-10-19 00:00:00,2023-10-27 00:00:00,19624.7,19850,19400,2.29,199.74,19047.25,19593.8,18837.85,2.86,-154.12,-158.12,-8226.0,loss,False,"BB_SQ,ATR_C,RSI_M",0.1244,153.84,14,2023-11-02,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
5,2023-11-13 00:00:00,2023-11-21 00:00:00,19443.55,19700,19200,2.57,146.31,19783.400390625,19875.25,19579.65,0.9,-22.03,-26.03,-1621.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1318,161.45,10,2023-11-23,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
6,2024-01-10 00:00:00,2024-01-17 00:00:00,21618.7,21900,21350,2.54,140.16,21571.94921875,22124.15,21550.45,1.04,108.79,104.79,4919.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1361,185.34,8,2024-01-18,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
7,2024-02-16 00:00:00,2024-02-23 00:00:00,22040.7,22400,21650,3.4,299.54,22212.69921875,22297.5,21875.25,0.0,119.95,115.95,5477.5,max_profit,True,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1806,250.71,13,2024-02-29,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
8,2024-04-12 00:00:00,2024-04-22 00:00:00,22519.4,22850,22200,2.89,238.69,22336.400390625,22427.45,21777.65,1.88,106.22,102.22,4791.0,partial,False,"BB_SQ,ATR_C",0.1463,207.48,13,2024-04-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
9,2024-05-30 00:00:00,2024-06-06 00:00:00,22488.65,22800,22150,2.89,286.78,22821.400390625,23338.7,21281.45,3.86,38.41,34.41,1400.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1563,221.35,14,2024-06-13,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
10,2024-07-23 00:00:00,2024-07-30 00:00:00,24479.05,24800,24150,2.66,198.05,24857.30078125,24999.75,24210.8,0.82,18.8,14.8,420.0,partial,False,"BB_SQ,ATR_C",0.1464,225.69,9,2024-08-01,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
11,2024-09-06 00:00:00,2024-09-13 00:00:00,24852.15,25100,24600,2.01,175.62,25356.5,25433.35,24753.15,1.34,-152.21,-156.21,-8130.5,loss,False,"BB_SQ,ATR_C",0.099,155.01,13,2024-09-19,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
12,2024-12-17 00:00:00,2024-12-24 00:00:00,24336.0,24750,23900,3.49,224.87,23727.650390625,24394.45,23537.35,1.49,-25.99,-29.99,-1819.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1793,274.84,9,2024-12-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
13,2025-01-03 00:00:00,2025-01-10 00:00:00,24004.75,24450,23600,3.54,342.66,23431.5,24089.95,23344.35,1.06,19.46,15.46,453.0,partial,False,"BB_SQ,ATR_C",0.1894,286.41,13,2025-01-16,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
14,2025-01-20 00:00:00,2025-01-27 00:00:00,23344.75,23750,22950,3.43,244.01,22829.150390625,23426.3,22786.9,0.7,13.17,9.17,138.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1796,264.05,10,2025-01-30,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
15,2025-02-10 00:00:00,2025-02-17 00:00:00,23381.6,23750,23000,3.21,248.96,22959.5,23390.05,22725.45,1.17,62.81,58.81,2620.5,partial,False,"BB_SQ,ATR_C,RSI_M",0.1756,258.68,10,2025-02-20,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
16,2025-03-07 00:00:00,2025-03-17 00:00:00,22552.5,22900,22200,3.1,260.12,22508.75,22676.75,22314.7,0.0,132.5,128.5,6105.0,max_profit,True,"BB_SQ,ATR_C",0.1583,224.83,13,2025-03-20,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
17,2025-05-09 00:00:00,2025-05-16 00:00:00,24008.0,24400,23600,3.33,305.03,25019.80078125,25116.25,24378.85,2.98,-385.25,-240.0,-12000.0,stopped_out,False,"BB_SQ,ATR_C,RSI_M",0.1724,260.72,13,2025-05-22,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
18,2025-05-26 00:00:00,2025-06-02 00:00:00,25001.15,25500,24500,4.0,330.74,24716.599609375,25062.9,24526.15,0.0,178.58,174.58,8409.0,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2188,344.59,10,2025-06-05,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
19,2025-06-17 00:00:00,2025-06-24 00:00:00,24853.4,25200,24500,2.82,206.86,25044.349609375,25317.7,24733.4,0.47,112.26,108.26,5093.0,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1529,239.36,9,2025-06-26,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
20,2025-07-04 00:00:00,2025-07-11 00:00:00,25461.0,25800,25150,2.55,254.76,25149.849609375,25548.7,25129.0,0.08,74.04,70.04,3182.0,partial,False,"BB_SQ,ATR_C",0.1342,215.25,13,2025-07-17,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
21,2025-07-23 00:00:00,2025-07-30 00:00:00,25219.9,25450,25000,1.78,127.83,24855.05078125,25246.25,24598.6,1.59,-36.05,-40.05,-2322.5,loss,False,"BB_SQ,ATR_C,RSI_M",0.1006,159.79,8,2025-07-31,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
22,2025-09-04 00:00:00,2025-09-11 00:00:00,24734.3,25050,24450,2.43,260.44,25005.5,25037.3,24621.6,0.0,58.71,54.71,2415.5,max_profit,True,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1302,202.9,14,2025-09-18,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
23,2025-09-24 00:00:00,2025-10-01 00:00:00,25056.9,25250,24850,1.6,118.35,24836.30078125,25092.7,24587.7,1.05,43.08,39.08,1634.0,partial,False,"BB_SQ,ATR_C",0.0915,144.5,8,2025-10-02,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
24,2025-11-21 00:00:00,2025-11-28 00:00:00,26068.15,26350,25800,2.11,236.15,26202.94921875,26310.45,25842.95,0.0,94.05,90.05,4182.5,max_profit,True,"BB_SQ,ATR_C,ADX_L",0.1166,191.4,13,2025-12-04,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
25,2025-12-16 00:00:00,2025-12-23 00:00:00,25860.1,26150,25550,2.32,154.65,26177.150390625,26233.55,25726.3,0.32,13.93,9.93,176.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.1172,190.87,9,2025-12-25,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
26,2026-01-01 00:00:00,2026-01-08 00:00:00,26146.55,26400,25900,1.91,193.24,25876.849609375,26373.2,25858.45,0.16,48.75,44.75,1917.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.0956,157.38,14,2026-01-15,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
27,2026-02-23 00:00:00,2026-03-02 00:00:00,25713.0,26050,25350,2.72,231.86,24865.69921875,25652.6,24603.5,2.9,-253.26,-240.0,-12000.0,stopped_out,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1486,240.69,10,2026-03-05,COMBINED_6L_4L_BB+ATR_SD1.5_TF1.5,NIFTY
0,2023-05-25 00:00:00,2023-06-08 00:00:00,43681.4,44400,43000,3.21,1153.79,43995.25,44498.6,43588.8,0.23,345.99,341.99,14909.55,partial,False,"BB_SQ,ATR_C,ADX_L",0.1627,447.65,35,2023-06-29,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
1,2023-06-26 00:00:00,2023-07-11 00:00:00,43641.05,44200,43100,2.52,922.49,44745.05078125,45655.5,43693.15,3.34,-80.73,-84.73,-4292.85,loss,False,"BB_SQ,ATR_C",0.1373,377.59,31,2023-07-27,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
2,2023-08-17 00:00:00,2023-08-31 00:00:00,43891.35,44600,43200,3.19,1413.45,43989.1484375,44949.9,43672.45,0.8,403.57,399.57,17500.65,partial,False,"BB_SQ,ATR_C",0.1704,471.02,42,2023-09-28,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
3,2023-10-06 00:00:00,2023-10-20 00:00:00,44360.6,45000,43700,2.93,813.76,43723.05078125,44710.55,43558.1,0.32,362.31,358.31,15643.95,partial,False,"BB_SQ,ATR_C",0.1642,458.74,20,2023-10-26,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
4,2023-11-13 00:00:00,2023-11-29 00:00:00,43891.25,44600,43200,3.19,703.68,44566.44921875,44630.35,43230.95,0.07,292.19,288.19,12488.55,partial,False,"BB_SQ,ATR_C",0.1694,468.29,17,2023-11-30,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
5,2024-01-12 00:00:00,2024-01-30 00:00:00,47709.8,48500,47000,3.14,1664.41,45367.75,48305.4,44429.0,5.39,-160.74,-164.74,-7893.3,loss,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.1683,505.82,48,2024-02-29,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
6,2024-02-26 00:00:00,2024-03-12 00:00:00,46576.5,47700,45500,4.72,1752.76,47282.3984375,48161.25,45661.75,0.99,537.28,533.28,23517.6,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.25,733.58,31,2024-03-28,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
7,2024-03-28 00:00:00,2024-04-15 00:00:00,47124.6,48000,46300,3.61,1269.15,47773.25,49057.4,47279.8,2.24,392.26,388.26,16991.7,partial,False,"BB_SQ,ATR_C,ADX_L",0.192,569.98,28,2024-04-25,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
8,2024-05-21 00:00:00,2024-06-04 00:00:00,48048.2,48900,47200,3.54,1632.37,46928.6015625,51133.2,46077.85,4.65,424.81,420.81,18456.45,partial,False,"BB_SQ,ATR_C,ADX_L",0.1947,589.29,37,2024-06-27,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
9,2024-07-01 00:00:00,2024-07-15 00:00:00,52574.75,53600,51600,3.8,1317.58,52455.8984375,53357.7,51749.45,0.0,620.4,616.4,27258.0,max_profit,True,"BB_SQ,ATR_C",0.2015,667.3,24,2024-07-25,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
10,2024-08-19 00:00:00,2024-09-02 00:00:00,50368.35,51400,49400,3.97,1876.75,51439.55078125,51579.5,50333.35,0.36,351.1,347.1,15139.5,partial,False,"BB_SQ,ATR_C,ADX_L",0.2124,673.84,38,2024-09-26,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
11,2024-11-11 00:00:00,2024-11-27 00:00:00,51876.75,53000,50800,4.24,1077.72,52301.80078125,52555.5,49787.1,1.95,660.53,656.53,29063.85,partial,False,"BB_SQ,ATR_C,ADX_L,RSI_M",0.2221,725.92,17,2024-11-28,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
12,2024-12-12 00:00:00,2024-12-27 00:00:00,53216.45,54100,52300,3.38,2081.32,51311.30078125,53738.9,50609.35,3.18,305.37,301.37,13081.65,partial,False,"BB_SQ,ATR_C",0.1847,619.07,49,2025-01-30,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
13,2025-01-30 00:00:00,2025-02-13 00:00:00,49311.95,50400,48200,4.46,1675.9,49359.8515625,50641.75,48734.35,0.49,673.88,669.88,29664.6,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.2409,748.24,28,2025-02-27,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
14,2025-03-06 00:00:00,2025-03-21 00:00:00,48627.7,49500,47700,3.7,1037.29,50593.55078125,50672.15,47702.9,2.41,-347.51,-351.51,-16297.95,loss,False,"BB_SQ,ATR_C",0.1922,588.67,21,2025-03-27,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
15,2025-05-09 00:00:00,2025-05-23 00:00:00,53595.25,54800,52400,4.48,1425.65,55398.25,55695.55,54442.3,1.67,186.48,182.48,7731.6,partial,False,"BB_SQ,ATR_C,RSI_M",0.2434,821.66,20,2025-05-29,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
16,2025-06-20 00:00:00,2025-07-04 00:00:00,56252.85,57100,55400,3.02,1760.19,57031.8984375,57628.4,55779.25,0.94,344.03,340.03,14821.35,partial,False,"BB_SQ,ATR_C,RSI_M",0.1663,589.41,41,2025-07-31,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
17,2025-08-21 00:00:00,2025-09-05 00:00:00,55755.45,56500,55000,2.69,1240.45,54114.55078125,55745.0,53561.75,2.58,77.98,73.98,2849.1,partial,False,"BB_SQ,ATR_C,CHOP,RSI_M",0.1363,478.72,35,2025-09-25,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
18,2025-09-23 00:00:00,2025-10-08 00:00:00,55509.75,56100,54900,2.16,1105.71,56018.25,56502.45,54226.6,1.21,226.7,222.7,9541.5,partial,False,"BB_SQ,ATR_C",0.1142,399.24,37,2025-10-30,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
19,2025-11-25 00:00:00,2025-12-09 00:00:00,58820.3,59500,58100,2.38,1167.9,59222.3515625,60114.3,58783.05,1.04,361.32,357.32,15599.4,partial,False,"BB_SQ,ATR_C,ADX_L",0.131,485.28,30,2025-12-25,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
20,2025-12-24 00:00:00,2026-01-08 00:00:00,59183.6,59900,58500,2.37,1213.91,59686.5,60437.35,58737.6,0.91,293.1,289.1,12529.5,partial,False,"BB_SQ,ATR_C,CHOP,ADX_L,RSI_M",0.1219,454.54,36,2026-01-29,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
21,2026-02-23 00:00:00,2026-03-10 00:00:00,61264.25,62200,60400,2.94,1451.25,56950.80078125,61435.65,55270.6,8.37,-1818.89,-400.0,-18000.0,stopped_out,False,"BB_SQ,ATR_C,ADX_L",0.1562,602.9,31,2026-03-26,COMBINED_6L_4L_BB+ATR_SD1.5_noTF,BNF
